name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Gylfi Sigurdsson,MID,Everton,2.8,0,0,0,0,0.0,150,271,0,0,0.0,0.0,2021-03-13T17:30:00Z,0,4,0,0,0,0,28,0,152010,2,1,0.0,0,8687,21737,13050,68,True,0,28
John Fleck,MID,Sheffield Utd,0.7,0,0,6,0,2.3,346,274,5,0,0.5,2.4,2021-03-14T14:00:00Z,90,9,0,0,0,0,28,0,9761,0,5,0.0,2,-372,382,754,56,False,0,28
Jorge Luiz Frello Filho,MID,Chelsea,3.8,0,0,12,1,7.7,105,273,0,0,1.8,9.8,2021-03-13T12:30:00Z,90,10,0,0,0,0,28,0,384127,0,0,0.0,3,30289,41222,10933,47,False,0,28
Isaac Hayden,MID,Newcastle,1.8,0,0,15,0,13.7,336,276,1,0,3.6,22.2,2021-03-12T20:00:00Z,87,2,0,0,0,0,28,0,4392,1,1,0.0,2,242,409,167,46,True,0,28
Shane Flynn,MID,Leicester,1.0,0,0,0,0,0.0,684,274,0,0,0.0,0.0,2021-03-14T14:00:00Z,0,15,0,0,0,0,28,0,42,0,5,0.0,0,27,35,8,45,True,0,28
Tom Cairney,MID,Fulham,0.0,0,0,0,0,0.0,175,272,0,0,0.0,0.0,2021-03-13T20:00:00Z,0,12,0,0,0,0,28,0,6430,3,0,0.0,0,-188,50,238,52,True,0,28
Kyle Edwards,MID,West Brom,-0.5,0,0,0,0,0.0,421,270,0,0,0.0,0.0,2021-03-13T15:00:00Z,0,6,0,0,0,0,28,0,1853,0,1,0.0,0,-8,29,37,47,False,0,28
Marcus Rashford,MID,Man Utd,2.4,0,0,5,1,29.6,306,275,0,0,9.0,6.6,2021-03-14T19:15:00Z,90,19,0,0,0,0,28,0,721867,0,1,54.0,2,-177261,14549,191810,96,True,1,28
Andreas Pereira,MID,Man Utd,0.0,0,0,0,0,0.0,304,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,19,0,0,0,0,28,0,2434,0,1,0.0,0,-3,0,3,48,True,0,28
Willian Borges Da Silva,MID,Arsenal,3.8,0,0,2,0,0.5,478,269,0,0,0.1,0.2,2021-03-14T16:30:00Z,13,17,0,0,0,0,28,0,229556,1,2,0.0,1,4864,8076,3212,75,True,0,28
Tom Davies,MID,Everton,2.2,1,1,23,0,26.4,163,271,2,0,6.2,23.2,2021-03-13T17:30:00Z,65,4,0,0,0,0,28,0,6964,2,1,12.0,6,-118,70,188,52,True,0,28
Heung-Min Son,MID,Spurs,4.4,0,0,1,0,0.0,390,269,0,0,0.0,0.0,2021-03-14T16:30:00Z,18,1,0,0,0,0,28,0,4476393,1,2,0.0,1,24495,148783,124288,96,False,0,28
Frederico Rodrigues de Paula Santos,MID,Man Utd,2.5,0,0,12,1,19.9,299,275,0,0,3.8,14.0,2021-03-14T19:15:00Z,90,19,0,0,0,0,28,0,16794,0,1,4.0,3,133,948,815,53,True,0,28
Oriol Romeu Vidal,MID,Southampton,0.0,0,0,0,0,0.0,364,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,3,0,0,0,0,28,0,128624,2,1,0.0,0,-4506,189,4695,45,True,0,28
Billy Gilmour,MID,Chelsea,0.5,0,0,0,0,0.0,124,273,0,0,0.0,0.0,2021-03-13T12:30:00Z,0,10,0,0,0,0,28,0,7771,0,0,0.0,0,-68,158,226,44,False,0,28
Georginio Wijnaldum,MID,Liverpool,2.9,0,0,9,1,16.1,243,278,0,0,2.5,6.8,2021-03-15T20:00:00Z,66,20,0,0,0,0,28,0,96957,1,0,2.0,3,-2541,1144,3685,53,False,0,28
Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,0.9,0,0,9,0,9.1,187,272,3,0,2.3,10.2,2021-03-13T20:00:00Z,79,12,0,0,0,0,28,0,9937,3,0,4.0,2,12,533,521,53,True,0,28
Frankie Maguire,MID,Sheffield Utd,-1.0,0,0,0,0,0.0,670,274,0,0,0.0,0.0,2021-03-14T14:00:00Z,0,9,0,0,0,0,28,0,230,0,5,0.0,0,-40,60,100,45,False,0,28
Vitor Ferreira,MID,Wolves,-0.5,0,0,0,0,0.0,515,278,0,0,0.0,0.0,2021-03-15T20:00:00Z,0,11,0,0,0,0,28,0,2355,1,0,0.0,0,-19,22,41,47,True,0,28
Abdoulaye Doucouré,MID,Everton,0.0,0,0,0,0,0.0,512,271,0,0,0.0,0.0,2021-03-13T17:30:00Z,0,4,0,0,0,0,28,0,61556,2,1,0.0,0,-8591,630,9221,52,True,0,28
Grady Diangana,MID,West Brom,-0.3,0,0,0,0,0.0,446,270,0,0,0.0,0.0,2021-03-13T15:00:00Z,0,6,0,0,0,0,28,0,13476,0,1,0.0,0,-94,69,163,50,False,0,28
Ayoze Pérez,MID,Leicester,2.6,0,0,28,1,6.8,229,274,0,1,9.9,44.0,2021-03-14T14:00:00Z,80,15,0,0,0,0,28,0,47543,0,5,48.0,8,-208,306,514,60,True,0,28
Ben Osborn,MID,Sheffield Utd,-0.3,0,0,0,0,0.0,356,274,0,0,0.0,0.0,2021-03-14T14:00:00Z,0,9,0,0,0,0,28,0,1954,0,5,0.0,0,-18,12,30,47,False,0,28
Declan Rice,MID,West Ham,3.8,0,0,25,0,12.7,448,275,1,0,4.9,34.4,2021-03-14T19:15:00Z,90,13,0,0,0,0,28,0,183113,0,1,2.0,2,6117,10520,4403,47,False,0,28
Ferran Torres,MID,Man City,2.3,1,0,13,1,13.3,287,272,0,0,5.0,8.4,2021-03-13T20:00:00Z,90,8,0,0,0,0,28,0,63978,3,0,28.0,6,-915,354,1269,69,False,0,28
Matty James,MID,Leicester,0.0,0,0,0,0,0.0,222,274,0,0,0.0,0.0,2021-03-14T14:00:00Z,0,15,0,0,0,0,28,0,17783,0,5,0.0,0,-116,0,116,43,True,0,28
Jonjo Shelvey,MID,Newcastle,2.2,0,0,13,0,17.0,321,276,1,0,5.1,18.4,2021-03-12T20:00:00Z,90,2,0,0,0,0,28,0,12061,1,1,16.0,2,931,1328,397,53,True,0,28
Adama Traoré,MID,Wolves,2.7,0,0,10,0,32.3,465,278,1,0,6.5,15.2,2021-03-15T20:00:00Z,90,11,0,0,0,0,28,0,394748,1,0,17.0,2,-1982,2350,4332,60,True,0,28
Leighton Clarkson,MID,Liverpool,0.5,0,0,0,0,0.0,601,278,0,0,0.0,0.0,2021-03-15T20:00:00Z,0,20,0,0,0,0,28,0,487,1,0,0.0,0,-14,10,24,45,False,0,28
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,2.5,0,0,2,0,0.6,205,273,0,0,0.5,2.2,2021-03-13T12:30:00Z,26,5,0,0,0,0,28,0,180362,0,0,2.0,1,-875,1039,1914,50,True,0,28
Mohamed Salah,MID,Liverpool,2.9,0,0,-2,1,14.5,254,278,0,0,5.1,2.2,2021-03-15T20:00:00Z,90,20,0,0,0,0,28,0,2659236,1,0,34.0,3,-500304,16780,517084,125,False,0,28
Emile Smith Rowe,MID,Arsenal,1.8,0,0,19,0,48.6,23,269,1,0,7.3,11.2,2021-03-14T16:30:00Z,76,17,0,0,0,0,28,0,165306,1,2,13.0,2,-5092,9723,14815,42,True,0,28
Mateusz Bogusz,MID,Leeds,0.0,0,0,0,0,0.0,533,273,0,0,0.0,0.0,2021-03-13T12:30:00Z,0,5,0,0,0,0,28,0,784,0,0,0.0,0,-3,0,3,43,True,0,28
Allan Saint-Maximin,MID,Newcastle,0.0,0,0,0,0,0.0,338,276,0,0,0.0,0.0,2021-03-12T20:00:00Z,0,2,0,0,0,0,28,0,185864,1,1,0.0,0,-5485,160,5645,51,True,0,28
Stefan Johansen,MID,Fulham,0.0,0,0,0,0,0.0,174,272,0,0,0.0,0.0,2021-03-13T20:00:00Z,0,12,0,0,0,0,28,0,1136,3,0,0.0,0,-5,0,5,47,True,0,28
Dale Stephens,MID,Burnley,-0.3,0,0,0,0,0.0,55,271,0,0,0.0,0.0,2021-03-13T17:30:00Z,0,7,0,0,0,0,28,0,272631,2,1,0.0,0,1420,6205,4785,42,False,0,28
Pablo Hernández Domínguez,MID,Leeds,0.0,0,0,0,0,0.0,193,273,0,0,0.0,0.0,2021-03-13T12:30:00Z,0,5,0,0,0,0,28,0,18993,0,0,0.0,0,-294,128,422,57,True,0,28
Henri Lansbury,MID,Aston Villa,0.0,0,0,0,0,0.0,30,276,0,0,0.0,0.0,2021-03-12T20:00:00Z,0,14,0,0,0,0,28,0,6925,1,1,0.0,0,-40,0,40,43,False,0,28
Bamidele Alli,MID,Spurs,1.8,0,0,7,0,0.9,394,269,1,0,0.5,4.2,2021-03-14T16:30:00Z,28,1,0,0,0,0,28,0,48513,1,2,0.0,1,-2545,1599,4144,74,False,0,28
Steven Bergwijn,MID,Spurs,0.0,0,0,0,0,0.0,400,269,0,0,0.0,0.0,2021-03-14T16:30:00Z,0,1,0,0,0,0,28,0,30297,1,2,0.0,0,-476,236,712,70,False,0,28
Saïd Benrahma,MID,West Ham,2.0,0,0,3,0,2.5,587,275,0,0,1.4,3.8,2021-03-14T19:15:00Z,28,13,0,0,0,0,28,0,15063,0,1,8.0,1,437,1347,910,60,False,0,28
Thiago Alcántara do Nascimento,MID,Liverpool,2.3,0,0,6,1,14.6,531,278,0,0,1.9,4.6,2021-03-15T20:00:00Z,66,20,0,0,0,0,28,0,77841,1,0,0.0,2,-2548,1637,4185,56,False,1,28
James McArthur,MID,Crystal Palace,0.0,0,0,0,0,0.0,130,270,0,0,0.0,0.0,2021-03-13T15:00:00Z,0,18,0,0,0,0,28,0,7067,0,1,0.0,0,-86,46,132,52,True,0,28
Alexandre Jankewitz,MID,Southampton,0.0,0,0,0,0,0.0,643,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,3,0,0,0,0,28,0,504,2,1,0.0,0,28,90,62,45,True,0,28
Pablo Fornals,MID,West Ham,1.8,0,0,0,0,0.0,450,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,13,0,0,0,0,28,0,44431,0,1,0.0,0,-167,810,977,59,False,0,28
Kevin De Bruyne,MID,Man City,5.3,0,0,0,0,0.0,272,272,0,0,0.0,0.0,2021-03-13T20:00:00Z,0,8,0,0,0,0,28,0,1526084,3,0,0.0,0,178899,207781,28882,119,False,0,28
Zak Brunt,MID,Sheffield Utd,-1.0,0,0,0,0,0.0,657,274,0,0,0.0,0.0,2021-03-14T14:00:00Z,0,9,0,0,0,0,28,0,261,0,5,0.0,0,-25,39,64,45,False,0,28
Leandro Trossard,MID,Brighton,4.0,0,3,31,0,2.3,69,277,1,1,7.7,46.8,2021-03-14T12:00:00Z,85,16,0,0,0,0,28,0,61882,2,1,28.0,10,6276,9639,3363,57,False,0,28
Cole Palmer,MID,Man City,1.0,0,0,0,0,0.0,552,272,0,0,0.0,0.0,2021-03-13T20:00:00Z,0,8,0,0,0,0,28,0,1199,3,0,0.0,0,16,62,46,44,False,0,28
Moussa Djenepo,MID,Southampton,0.8,0,0,2,0,1.8,382,277,0,0,0.5,3.4,2021-03-14T12:00:00Z,22,3,0,0,0,0,28,0,4399,2,1,0.0,1,-88,75,163,54,True,0,28
James Garner,MID,Man Utd,0.0,0,0,0,0,0.0,317,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,19,0,0,0,0,28,0,3116,0,1,0.0,0,-7,0,7,44,True,0,28
Shola Shoretire,MID,Man Utd,0.2,0,0,0,0,0.0,673,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,19,0,0,0,0,28,0,186,0,1,0.0,0,6,61,55,45,True,0,28
Callum Hudson-Odoi,MID,Chelsea,2.0,0,0,3,0,0.7,122,273,0,0,2.3,3.6,2021-03-13T12:30:00Z,11,10,0,0,0,0,28,0,45271,0,0,19.0,1,-1197,3696,4893,57,False,0,28
Solomon March,MID,Brighton,0.0,0,0,0,0,0.0,65,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,16,0,0,0,0,28,0,34316,2,1,0.0,0,-1463,76,1539,50,False,0,28
Adam Forshaw,MID,Leeds,0.0,0,0,0,0,0.0,199,273,0,0,0.0,0.0,2021-03-13T12:30:00Z,0,5,0,0,0,0,28,0,676,0,0,0.0,0,52,99,47,48,True,0,28
James Milner,MID,Liverpool,1.5,0,0,5,0,10.4,241,278,0,0,1.6,5.2,2021-03-15T20:00:00Z,23,20,0,0,0,0,28,0,8696,1,0,0.0,1,12,83,71,53,False,0,28
Harry Wilson,MID,Liverpool,0.0,0,0,0,0,0.0,257,278,0,0,0.0,0.0,2021-03-15T20:00:00Z,0,20,0,0,0,0,28,0,1934,1,0,0.0,0,-6,0,6,51,False,0,28
Tyler Onyango,MID,Everton,0.5,0,0,0,0,0.0,644,271,0,0,0.0,0.0,2021-03-13T17:30:00Z,0,4,0,0,0,0,28,0,231,2,1,0.0,0,3,27,24,45,True,0,28
Jake Cain,MID,Liverpool,0.5,0,0,0,0,0.0,607,278,0,0,0.0,0.0,2021-03-15T20:00:00Z,0,20,0,0,0,0,28,0,416,1,0,0.0,0,9,31,22,45,False,0,28
Amad Diallo,MID,Man Utd,0.0,0,0,0,0,0.0,640,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,19,0,0,0,0,28,0,2122,0,1,0.0,0,1144,1265,121,54,True,0,28
Conor Hourihane,MID,Aston Villa,0.0,0,0,0,0,0.0,33,276,0,0,0.0,0.0,2021-03-12T20:00:00Z,0,14,0,0,0,0,28,0,7537,1,1,0.0,0,-54,0,54,59,False,0,28
Jacob Murphy,MID,Newcastle,1.8,1,3,22,0,24.8,497,276,1,0,5.8,23.2,2021-03-12T20:00:00Z,11,2,0,0,0,0,28,0,3572,1,1,10.0,7,-45,57,102,49,True,0,28
Alfie Devine,MID,Spurs,0.0,0,0,0,0,0.0,650,269,0,0,0.0,0.0,2021-03-14T16:30:00Z,0,1,0,0,0,0,28,0,683,1,2,0.0,0,96,190,94,44,False,0,28
Joseph Willock,MID,Newcastle,2.2,0,0,13,0,16.8,20,276,1,0,4.1,18.0,2021-03-12T20:00:00Z,90,2,0,0,0,0,28,0,14738,1,1,6.0,2,3316,4107,791,47,True,0,28
Reda Khadra,MID,Brighton,0.0,0,0,0,0,0.0,630,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,16,0,0,0,0,28,0,311,2,1,0.0,0,15,46,31,45,False,0,28
Facundo Pellistri,MID,Man Utd,0.0,0,0,0,0,0.0,575,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,19,0,0,0,0,28,0,480,0,1,0.0,0,-7,0,7,52,True,0,28
Martin Ødegaard,MID,Arsenal,3.4,0,3,31,0,28.3,645,269,1,1,9.6,46.8,2021-03-14T16:30:00Z,90,17,0,0,0,0,28,0,22075,1,2,21.0,10,2228,4564,2336,59,True,0,28
Matteo Guendouzi,MID,Arsenal,0.0,0,0,0,0,0.0,25,269,0,0,0.0,0.0,2021-03-14T16:30:00Z,0,17,0,0,0,0,28,0,4570,1,2,0.0,0,-13,0,13,47,True,0,28
Tomas Soucek,MID,West Ham,2.2,0,0,7,0,2.7,449,275,1,0,4.3,7.2,2021-03-14T19:15:00Z,90,13,0,0,0,0,28,0,1092565,0,1,33.0,2,-320,52403,52723,53,False,0,28
Brandon Pierrick,MID,Crystal Palace,0.0,0,0,0,0,0.0,147,270,0,0,0.0,0.0,2021-03-13T15:00:00Z,0,18,0,0,0,0,28,0,6631,0,1,0.0,0,-107,0,107,43,True,0,28
Pierre-Emile Højbjerg,MID,Spurs,2.2,0,0,15,0,12.4,396,269,2,0,2.4,11.6,2021-03-14T16:30:00Z,90,1,0,0,0,0,28,0,74912,1,2,0.0,2,-1687,3092,4779,49,False,0,28
Tommy Doyle,MID,Man City,1.0,0,0,0,0,0.0,285,272,0,0,0.0,0.0,2021-03-13T20:00:00Z,0,8,0,0,0,0,28,0,5858,3,0,0.0,0,-40,36,76,44,False,0,28
Kevin McDonald,MID,Fulham,0.0,0,0,0,0,0.0,172,272,0,0,0.0,0.0,2021-03-13T20:00:00Z,0,12,0,0,0,0,28,0,1551,3,0,0.0,0,-5,0,5,47,True,0,28
William Smallbone,MID,Southampton,0.0,0,0,0,0,0.0,379,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,3,0,0,0,0,28,0,11482,2,1,0.0,0,44,216,172,44,True,0,28
Faustino Anjorin,MID,Chelsea,0.5,0,0,0,0,0.0,605,273,0,0,0.0,0.0,2021-03-13T12:30:00Z,0,10,0,0,0,0,28,0,486,0,0,0.0,0,6,27,21,45,False,0,28
Lucas Rodrigues Moura da Silva,MID,Spurs,4.8,1,0,20,0,28.6,392,269,2,0,6.1,30.4,2021-03-14T16:30:00Z,90,1,0,0,0,0,28,0,103797,1,2,2.0,5,1992,6915,4923,66,False,0,28
Wilfried Zaha,MID,Crystal Palace,1.9,1,0,13,1,16.4,141,270,0,0,3.3,10.2,2021-03-13T15:00:00Z,90,18,0,0,0,0,28,0,716577,0,1,6.0,6,48931,56185,7254,71,True,0,28
João Filipe Iria Santos Moutinho,MID,Wolves,2.5,0,0,25,0,28.2,454,278,1,0,6.7,18.6,2021-03-15T20:00:00Z,90,11,0,0,0,0,28,0,69841,1,0,20.0,2,-26,914,940,52,True,0,28
Nampalys Mendy,MID,Leicester,1.6,0,0,0,0,0.0,518,274,0,0,0.0,0.0,2021-03-14T14:00:00Z,0,15,0,0,0,0,28,0,137561,0,5,0.0,0,1686,7904,6218,42,True,0,28
James Rodríguez,MID,Everton,0.0,0,0,0,0,0.0,508,271,0,0,0.0,0.0,2021-03-13T17:30:00Z,0,4,0,0,0,0,28,0,682236,2,1,0.0,0,-67603,973,68576,77,True,0,28
Aaron Mooy,MID,Brighton,0.0,0,0,0,0,0.0,60,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,16,0,0,0,0,28,0,834,2,1,0.0,0,0,0,0,50,False,0,28
Meritan Shabani,MID,Wolves,0.0,0,0,0,0,0.0,553,278,0,0,0.0,0.0,2021-03-15T20:00:00Z,0,11,0,0,0,0,28,0,2444,1,0,0.0,0,-34,0,34,44,True,0,28
Sadio Mané,MID,Liverpool,3.1,1,0,19,1,22.7,251,278,0,0,12.9,32.8,2021-03-15T20:00:00Z,90,20,0,0,0,0,28,0,396648,1,0,73.0,6,-20131,4112,24243,118,False,0,28
Matheus Pereira,MID,West Brom,2.0,0,0,10,0,32.7,481,270,1,0,5.2,9.8,2021-03-13T15:00:00Z,62,6,0,0,0,0,28,0,130611,0,1,9.0,2,-11915,4935,16850,54,False,0,28
Ademola Lookman,MID,Fulham,2.6,0,0,6,0,2.7,557,272,3,0,0.7,2.0,2021-03-13T20:00:00Z,90,12,0,0,0,0,28,0,193354,3,0,2.0,2,7381,21949,14568,50,True,0,28
Thakgalo Leshabela,MID,Leicester,1.2,0,0,2,0,1.4,661,274,0,0,0.2,0.6,2021-03-14T14:00:00Z,9,15,0,0,0,0,28,0,242,0,5,0.0,1,29,62,33,44,True,0,28
Nemanja Matic,MID,Man Utd,1.0,0,0,0,0,0.0,295,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,19,0,0,0,0,28,0,14874,0,1,0.0,0,-70,119,189,47,True,0,28
Felix Nmecha,MID,Man City,1.0,0,0,0,0,0.0,609,272,0,0,0.0,0.0,2021-03-13T20:00:00Z,0,8,0,0,0,0,28,0,281,3,0,0.0,0,-5,10,15,45,False,0,28
Erik Lamela,MID,Spurs,1.2,0,0,8,0,1.2,387,269,2,1,6.8,31.2,2021-03-14T16:30:00Z,56,1,0,0,0,1,28,0,9680,1,2,36.0,3,-48,210,258,57,False,0,28
Andros Townsend,MID,Crystal Palace,3.3,0,0,4,0,0.3,137,270,0,0,0.1,1.0,2021-03-13T15:00:00Z,6,18,0,0,0,0,28,0,90092,0,1,0.0,1,-120,987,1107,55,True,0,28
Ruben Loftus-Cheek,MID,Fulham,1.1,0,0,4,0,0.8,115,272,3,0,0.4,0.8,2021-03-13T20:00:00Z,62,12,0,0,0,0,28,0,15338,3,0,2.0,2,-179,498,677,59,True,0,28
Jakub Moder,MID,Brighton,0.5,0,0,3,0,0.0,628,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,4,16,0,0,0,0,28,0,613,2,1,0.0,1,-19,18,37,50,False,0,28
André Filipe Tavares Gomes,MID,Everton,2.2,0,0,19,0,46.9,158,271,2,0,7.2,15.2,2021-03-13T17:30:00Z,90,4,0,0,0,0,28,0,17612,2,1,10.0,2,142,350,208,53,True,0,28
José Ignacio Peleteiro Romallo,MID,Aston Villa,0.0,0,0,0,0,0.0,34,276,0,0,0.0,0.0,2021-03-12T20:00:00Z,0,14,0,0,0,0,28,0,3213,1,1,0.0,0,-10,0,10,59,False,0,28
Josh Benson,MID,Burnley,-0.5,0,0,0,0,0.0,535,271,0,0,0.0,0.0,2021-03-13T17:30:00Z,0,7,0,0,0,0,28,0,1816,2,1,0.0,0,-16,51,67,45,False,0,28
Cheikhou Kouyaté,MID,Crystal Palace,3.1,0,0,11,1,0.3,133,270,0,0,1.8,18.0,2021-03-13T15:00:00Z,90,18,0,0,0,0,28,0,26779,0,1,0.0,3,54,608,554,48,True,0,28
Conor Coventry,MID,West Ham,0.0,0,0,0,0,0.0,668,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,13,0,0,0,0,28,0,190,0,1,0.0,0,17,44,27,45,False,0,28
Filip Krovinovic,MID,West Brom,0.0,0,0,0,0,0.0,555,270,0,0,0.0,0.0,2021-03-13T15:00:00Z,0,6,0,0,0,0,28,0,720,0,1,0.0,0,-9,0,9,49,False,0,28
Fabio Henrique Tavares,MID,Liverpool,1.7,0,0,11,1,0.9,253,278,0,0,1.0,8.8,2021-03-15T20:00:00Z,90,20,0,0,0,0,28,0,63650,1,0,0.0,3,645,1172,527,54,False,0,28
Percy Tau,MID,Brighton,0.0,0,0,0,0,0.0,627,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,16,0,0,0,0,28,0,1527,2,1,0.0,0,-47,62,109,50,False,0,28
Pedro Lomba Neto,MID,Wolves,2.7,0,0,7,0,8.3,474,278,1,0,2.0,5.6,2021-03-15T20:00:00Z,90,11,0,0,0,0,28,0,595125,1,0,6.0,2,-9675,31956,41631,57,True,0,28
Iliman Ndiaye,MID,Sheffield Utd,-0.8,0,0,5,0,0.3,656,274,1,0,0.3,2.2,2021-03-14T14:00:00Z,11,9,0,0,0,0,28,0,183,0,5,0.0,1,-7,28,35,45,False,0,28
Youri Tielemans,MID,Leicester,4.4,0,0,18,1,38.6,228,274,0,0,8.2,18.0,2021-03-14T14:00:00Z,90,15,0,0,0,0,28,0,351413,0,5,25.0,3,52825,70383,17558,64,True,0,28
Romaine Sawyers,MID,West Brom,-0.5,0,0,0,0,0.0,413,270,0,0,0.0,0.0,2021-03-13T15:00:00Z,0,6,0,0,0,0,28,0,2428,0,1,0.0,0,0,54,54,46,False,0,28
Ian Carlo Poveda-Ocampo,MID,Leeds,-0.5,0,0,0,0,0.0,209,273,0,0,0.0,0.0,2021-03-13T12:30:00Z,0,5,0,0,0,0,28,0,22212,0,0,0.0,0,736,1602,866,42,True,0,28
Fabian Delph,MID,Everton,0.0,0,0,0,0,0.0,149,271,0,0,0.0,0.0,2021-03-13T17:30:00Z,0,4,0,0,0,0,28,0,2715,2,1,0.0,0,-31,19,50,48,True,0,28
Jonathan Leko,MID,West Brom,0.0,0,0,0,0,0.0,420,270,0,0,0.0,0.0,2021-03-13T15:00:00Z,0,6,0,0,0,0,28,0,1639,0,1,0.0,0,-18,0,18,45,False,0,28
Anthony Gordon,MID,Everton,0.0,0,0,0,0,0.0,168,271,0,0,0.0,0.0,2021-03-13T17:30:00Z,0,4,0,0,0,0,28,0,36577,2,1,0.0,0,-793,0,793,43,True,0,28
Hakim Ziyech,MID,Chelsea,2.2,0,0,11,1,36.0,114,273,0,0,5.6,10.4,2021-03-13T12:30:00Z,68,10,0,0,0,0,28,0,156776,0,0,10.0,3,-1352,2468,3820,79,False,0,28
Rolando Aarons,MID,Newcastle,0.0,0,0,0,0,0.0,337,276,0,0,0.0,0.0,2021-03-12T20:00:00Z,0,2,0,0,0,0,28,0,2105,1,1,0.0,0,-3,0,3,48,True,0,28
Tyler Roberts,MID,Leeds,2.2,0,0,2,1,8.3,206,273,0,0,3.9,12.4,2021-03-13T12:30:00Z,90,5,0,0,0,0,28,0,5699,0,0,18.0,2,210,501,291,46,True,1,28
Theo Walcott,MID,Southampton,0.0,0,0,0,0,0.0,148,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,3,0,0,0,0,28,0,24650,2,1,0.0,0,-561,30,591,58,True,0,28
Anthony Knockaert,MID,Fulham,0.0,0,0,0,0,0.0,177,272,0,0,0.0,0.0,2021-03-13T20:00:00Z,0,12,0,0,0,0,28,0,2363,3,0,0.0,0,-8,0,8,50,True,0,28
Jensen Weir,MID,Brighton,0.0,0,0,0,0,0.0,633,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,16,0,0,0,0,28,0,324,2,1,0.0,0,-6,53,59,45,False,0,28
Nathan Redmond,MID,Southampton,2.0,0,0,0,0,1.8,365,277,0,0,0.9,4.8,2021-03-14T12:00:00Z,25,3,0,0,0,0,28,0,16832,2,1,2.0,1,-1527,615,2142,64,True,0,28
Stuart Armstrong,MID,Southampton,3.0,0,0,15,0,7.7,368,277,2,0,4.9,14.4,2021-03-14T12:00:00Z,86,3,0,0,0,0,28,0,34805,2,1,27.0,2,619,3603,2984,55,True,0,28
Steven Alzate,MID,Brighton,0.5,0,0,0,0,0.0,79,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,16,0,0,0,0,28,0,53494,2,1,0.0,0,145,2777,2632,42,False,0,28
Harvey Barnes,MID,Leicester,0.0,0,0,0,0,0.0,235,274,0,0,0.0,0.0,2021-03-14T14:00:00Z,0,15,0,0,0,0,28,0,417685,0,5,0.0,0,-269610,995,270605,68,True,0,28
Jarrod Bowen,MID,West Ham,1.8,0,0,14,0,30.9,445,275,1,0,8.1,14.0,2021-03-14T19:15:00Z,90,13,0,0,0,0,28,0,127120,0,1,36.0,2,-3036,2018,5054,59,False,0,28
Curtis Jones,MID,Liverpool,2.9,0,0,0,0,0.0,263,278,0,0,0.0,0.0,2021-03-15T20:00:00Z,0,20,0,0,0,0,28,0,75130,1,0,0.0,0,-1552,5048,6600,44,False,0,28
Daniel Castelo Podence,MID,Wolves,-0.1,0,0,0,0,0.0,469,278,0,0,0.0,0.0,2021-03-15T20:00:00Z,0,11,0,0,0,0,28,0,76939,1,0,0.0,0,-1455,43,1498,53,True,0,28
Josh Sims,MID,Southampton,0.0,0,0,0,0,0.0,374,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,3,0,0,0,0,28,0,6618,2,1,0.0,0,-55,0,55,43,True,0,28
Robert Snodgrass,MID,West Brom,0.0,0,0,2,0,1.1,428,270,0,0,1.0,0.4,2021-03-13T15:00:00Z,19,6,0,0,0,0,28,0,5571,0,1,8.0,1,-53,49,102,56,False,0,28
Caleb Watts,MID,Southampton,0.3,0,0,0,0,0.0,636,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,3,0,0,0,0,28,0,362,2,1,0.0,0,3,27,24,45,True,0,28
Alex Oxlade-Chamberlain,MID,Liverpool,0.9,0,0,1,0,0.4,248,278,0,0,0.4,0.0,2021-03-15T20:00:00Z,8,20,0,0,0,0,28,0,3823,1,0,4.0,1,-59,69,128,63,False,0,28
